نوع العقار,المدينة,الحي,الواجهة,عدد الغرف,عدد الصالات,عدد الحمامات,عرض الشارع,المساحة,درج صالة,مطبخ,غرفة خادمة,غرفة سائق,ملحق,حوش,مسبح,قبو,مدخل سيارة,مصعد,السعر الاجمالي
فيلا, الرياض , حي ظهرة لبن ,شمالية,5,3,5+,,200,1,0,0,0,0,0,0,0,0,0,1200000
فيلا, الرياض , حي ظهرة لبن ,شمالية,7+,3,5+,,200,1,0,1,0,0,0,0,0,0,1,1200000
فيلا, الرياض , حي ظهرة البديعة ,غربية,7+,2,5+,,250,0,0,1,0,1,1,0,0,1,0,1250000
فيلا, الرياض , حي طويق ,جنوبية,5,5,5+,,300,1,1,1,1,1,1,0,0,1,1,1450000
فيلا, الرياض , حي ظهرة لبن ,جنوبية غربية,5,3,5+,,280,0,1,0,0,0,0,0,0,0,0,1150000
فيلا, الرياض , حي طويق ,غربية,7+,1,5+,15,360,1,1,1,0,1,1,0,0,1,0,1400000
فيلا, الرياض , حي نمار ,غربية,7+,2,5+,,319,1,1,1,0,1,1,0,0,1,0,1200000
فيلا, الرياض , حي الحزم ,غربية,7+,2,5+,,300,1,0,1,0,1,1,0,0,1,0,1200000
فيلا, الرياض , حي الحزم ,غربية,7+,2,5+,,312,1,1,1,0,1,1,0,0,1,0,1300000
فيلا, الرياض , حي الحزم ,غربية,7+,2,5+,,300,1,1,1,0,1,1,0,0,1,0,1250000
فيلا, الرياض , حي الحزم ,غربية,7+,2,5+,,300,1,1,0,0,1,1,0,0,1,0,1250000
فيلا, الرياض , حي طويق ,جنوبية,5,3,5+,,300,1,1,1,0,1,0,0,0,1,0,1500000
فيلا, الرياض , حي طويق ,جنوبية,6,2,5+,,300,1,1,0,0,0,1,0,0,1,0,1500000
فيلا, الرياض , حي طويق ,غربية,5,2,5+,,300,1,1,0,0,0,1,0,0,1,0,1550000
فيلا, امارة منطقة الرياض, الرياض ,جنوبية,7+,5,5+,,469,1,1,1,0,1,1,0,0,1,1,1700000
فيلا, الرياض , حي ظهرة لبن ,جنوبية,7+,3,5+,,450,1,1,1,1,1,1,0,0,1,0,2000000
فيلا, امارة منطقة الرياض, الرياض ,جنوبية,7+,4,5+,,469,1,1,1,1,1,1,0,0,1,1,1700000
فيلا, الرياض , حي طويق ,غربية,7+,2,5+,,375,1,1,1,1,1,1,0,0,1,0,1430000
فيلا, الرياض , حي المهدية ,غربية,7+,4,5+,,447,0,1,1,0,1,1,0,0,1,0,4200000
فيلا, الرياض , حي المهدية ,جنوبية,4,5,5+,,469,1,1,1,0,1,1,0,0,1,1,1450000
فيلا, الرياض , حي ظهرة لبن ,جنوبية شرقية,5,3,5+,,290,1,1,0,0,0,0,0,0,0,0,900000
فيلا, الرياض , حي ظهرة لبن ,جنوبية,5,,5+,,375,1,1,1,0,1,1,0,0,1,1,2000000
فيلا, الرياض , حي طويق ,شمالية شرقية,5,2,5+,,200,1,1,1,0,1,1,0,0,1,0,1100000
فيلا, الرياض , حي طويق ,شرقية,6,2,5+,,450,1,1,1,0,1,1,0,0,1,1,3400000
فيلا, امارة منطقة الرياض, الرياض ,جنوبية,7+,5,5+,,469,1,1,1,0,1,1,0,0,1,1,1600000
فيلا, امارة منطقة الرياض, الرياض ,جنوبية,7+,5,5+,,469,1,1,1,0,1,1,0,0,1,1,1830000
فيلا, امارة منطقة الرياض, الرياض ,جنوبية,6,5,5+,,469,1,1,1,0,1,1,0,0,1,1,1830000
فيلا, الرياض , حي طويق ,شمالية,6,1,3,,480,0,1,0,0,1,1,0,0,1,0,1900000
فيلا, الرياض , حي الزهرة ,جنوبية,5,2,5+,,500,0,1,1,0,1,1,0,0,1,0,880000
فيلا, الرياض , حي هجرة لبن ,جنوبية شرقية,7+,4,5+,,500,1,1,1,1,1,1,0,0,1,0,3700000
فيلا, الرياض , حي الحزم ,شمالية,6,3,5+,,252,1,1,1,0,0,1,0,0,1,1,1280000
فيلا, الرياض , حي ظهرة البديعة ,شرقية,5,2,5+,,312,1,1,1,0,1,1,0,0,1,0,1900000
فيلا, الرياض , حي طويق ,غربية,7+,4,5+,,400,0,1,0,0,1,0,0,0,0,0,980000
فيلا, الرياض , حي الرفيعة ,شرقية,7+,2,5+,10,550,1,1,1,0,0,1,0,1,1,0,4000000
فيلا, الرياض , حي الحزم ,جنوبية,4,2,5+,15,312,1,1,1,0,1,0,0,0,1,0,1500000
فيلا, الرياض , حي الحزم ,شرقية,5,3,5+,30,200,1,1,1,0,1,1,0,0,1,0,1080000
فيلا, الرياض , حي العريجاء الغربي ,شمالية,7+,3,5+,12,312,0,1,1,1,1,1,0,0,1,1,1800000
فيلا, الرياض , حي الحزم ,جنوبية شرقية,5,2,4,12,312,1,1,1,0,0,1,0,0,1,0,1410000
فيلا, الرياض , حي العوالي ,غربية,3,1,3,18,275,0,1,0,0,0,0,0,0,0,0,1250000
فيلا, امارة منطقة الرياض, الرياض ,شرقية,7+,1,4,5,312,1,1,0,0,1,1,0,0,1,0,1600000
فيلا, الرياض , حي ظهرة لبن ,جنوبية غربية,2,2,4,26,240,0,1,1,0,1,0,0,0,0,0,950000
فيلا, الرياض , حي طويق ,شمالية شرقية,5,2,5+,15,905,0,1,1,1,1,1,0,0,1,0,1900000
فيلا, الرياض , حي شبرا ,شمالية,4,2,4,10,500,0,1,0,1,1,1,0,0,1,0,1150000
فيلا, الرياض , حي طويق ,غربية,4,2,5+,20,312,1,1,1,0,1,1,0,0,1,0,1450000
فيلا, الرياض , حي المهدية ,جنوبية,5,3,5+,15,245,0,1,1,0,0,0,0,0,0,1,1900000
فيلا, الرياض , حي طويق ,شمالية,7+,2,5+,20,200,1,1,0,0,1,1,0,0,0,0,1050000
فيلا, الرياض , حي لبن ,شمالية,3,1,3,5,225,0,1,0,0,0,0,0,0,0,0,1750000
فيلا, الرياض , حي المهدية ,شرقية,6,2,5+,25,225,1,1,1,1,1,1,0,0,1,0,1500000
فيلا, الرياض , حي المهدية ,غربية,7+,,4,20,836,1,1,0,0,1,1,0,1,1,1,3500000
فيلا, الرياض , حي ظهرة لبن ,جنوبية,4,3,5+,20,400,1,1,0,0,0,1,0,0,1,1,1150000
فيلا, الرياض , حي الزهرة ,شمالية,7+,4,4,25,1125,1,1,1,0,1,1,0,0,1,0,2000000
فيلا, الرياض , حي طويق ,شرقية,3,1,3,16,200,0,1,0,0,0,0,0,0,0,0,1000000
فيلا, امارة منطقة الرياض, الرياض ,شمالية,5,3,5+,5,200,1,1,0,0,0,1,0,0,1,0,1450000
فيلا, امارة منطقة الرياض, الرياض ,شمالية,5,2,5+,15,437,1,1,0,1,1,1,0,0,1,0,1350000
فيلا, امارة منطقة الرياض, الرياض ,شمالية,5,3,5+,20,200,1,1,0,0,0,1,0,0,1,0,1450000
فيلا, امارة منطقة الرياض, الرياض ,جنوبية غربية,5,3,5+,20,200,1,1,1,0,0,0,0,0,1,0,1600000
فيلا, الرياض , حي الزهرة ,شمالية غربية,7+,2,5+,30,760,1,1,1,1,0,1,0,0,1,0,2000000
فيلا, الرياض , حي طويق ,شمالية غربية,5,3,5+,25,250,1,1,0,0,0,0,0,0,1,1,1350000
فيلا, الرياض , حي ظهرة لبن ,شمالية,6,2,5+,20,200,1,1,0,0,0,0,0,0,0,0,1200000
فيلا, الرياض , حي المهدية ,غربية,7+,3,5+,15,330,1,1,1,0,1,1,0,0,1,0,2400000
فيلا, الرياض , حي طويق ,جنوبية,5,2,5+,20,400,0,1,1,1,0,1,0,0,0,0,880000
فيلا, الرياض , حي المهدية ,جنوبية,5,3,5+,25,225,1,1,1,0,0,1,0,0,1,0,1350000
فيلا, الرياض , حي المهدية ,غربية,6,2,5+,15,450,1,1,1,1,1,1,0,0,1,1,2600000
فيلا, الرياض , حي العريجاء الغربي ,شرقية,5,2,5+,20,200,1,1,1,0,1,1,0,0,0,0,970000
فيلا, الرياض, الرياض ,شمالية,5,3,5+,20,200,1,1,1,0,1,1,0,0,1,0,980000
فيلا, الرياض , حي العريجاء الوسطى ,غربية,5,3,5+,16,400,1,1,0,0,1,1,0,0,1,0,1100000
فيلا, الرياض , حي المهدية ,شرقية,7+,2,5+,20,525,1,1,1,1,0,1,0,0,1,1,3000000
فيلا, الرياض, الرياض ,شرقية,5,2,5+,20,200,1,1,1,0,1,1,0,0,1,0,1020000
فيلا, الرياض , حي العريجاء الغربي ,شرقية,5,3,5+,20,200,1,1,1,0,1,1,0,0,1,0,970000
فيلا, الرياض , حي المهدية ,غربية,3,2,5+,20,200,1,1,1,0,0,1,0,0,1,0,1850000
فيلا, الرياض, الرياض ,شمالية شرقية,6,3,5+,25,312,1,1,1,0,1,1,0,0,1,1,1950000
فيلا, الرياض , حي المهدية ,جنوبية شرقية,7+,4,5+,5,450,0,1,1,1,0,0,0,0,1,1,4400000
فيلا, الرياض , حي المهدية ,شمالية,6,2,5+,20,200,1,1,1,0,1,1,0,0,1,1,1500000
فيلا, الرياض , حي طويق ,جنوبية,5,3,5+,30,300,1,1,0,0,0,0,1,0,1,0,1330000
فيلا, الرياض , حي العريجاء الغربية ,شرقية,5,3,5+,15,200,1,1,1,0,1,1,0,0,1,0,900000
فيلا, الرياض , حي المهدية ,شمالية,6,2,5+,15,241,1,1,1,0,0,1,0,0,1,0,1500000
فيلا, الرياض, الرياض ,جنوبية,7+,1,5+,20,450,0,1,0,0,0,0,0,0,0,0,1000000
فيلا, الرياض, الرياض ,شمالية,6,3,5+,20,345,1,1,1,1,1,1,0,0,1,1,2500000
فيلا, الرياض , حي طويق ,شرقية,4,2,5+,20,290,0,1,0,0,1,1,0,0,1,0,300000
فيلا, الرياض , حي السويدي الغربي ,شرقية,5,5,5+,15,375,1,1,1,0,1,1,0,1,1,0,1440000
فيلا, الرياض , حي السويدي الغربي ,شمالية,5,3,5+,25,375,1,1,1,0,0,0,0,0,1,0,1600000
فيلا, الرياض , حي ظهرة البديعة ,جنوبية شرقية,4,2,5+,15,200,1,1,1,1,1,1,0,0,1,0,1250000
فيلا, الرياض , حي ظهرة البديعة ,جنوبية,6,3,5+,15,275,1,1,1,1,1,1,0,0,1,1,1700000
فيلا, الرياض , حي المهدية ,شمالية,7+,3,5+,20,450,1,1,1,1,1,1,0,0,1,1,2700000
فيلا, الرياض, حي المهدية ,شمالية,6,3,5+,20,450,1,1,1,0,1,1,0,0,1,1,3300000
فيلا, الرياض , حي طويق ,شمالية,5,3,5+,20,200,1,1,1,0,1,1,0,0,1,0,980000
فيلا, الرياض , حي طويق ,غربية,7+,2,5+,15,375,1,1,1,0,0,1,0,0,1,0,1750000
فيلا, الرياض, الرياض ,غربية,5,3,5+,20,200,1,1,1,0,0,1,0,0,1,1,1500000
فيلا, الرياض , حي المهدية ,غربية,6,3,5+,20,300,1,1,1,0,1,1,0,0,1,1,1600000
فيلا, الرياض , حي العريجاء الغربي ,شمالية,5,3,5+,20,200,1,1,1,0,1,1,0,0,1,0,980000
فيلا, حي العريجاء الغربية , طريق الامير مساعد بن عبدالرحمن بن فيصل ,غربية,5,3,5+,20,200,1,1,1,0,1,1,0,0,1,0,950000
فيلا, الرياض , حي طويق ,غربية,5,3,5+,15,350,1,1,1,0,1,1,0,0,1,0,1230000
فيلا, الرياض , حي طويق ,شرقية,5,3,5+,20,280,1,1,1,0,1,1,0,0,1,0,1120000
فيلا, الرياض , حي طويق ,جنوبية,6,2,5+,15,200,1,1,1,0,1,1,0,0,1,0,900000
فيلا, الرياض , حي طويق ,غربية,5,2,5+,15,280,1,1,1,0,1,1,0,0,1,0,1120000
فيلا, الرياض, الرياض ,جنوبية,5,1,5+,20,200,1,1,1,0,0,1,0,0,1,1,1600000
فيلا, الرياض , حي طويق ,شرقية,5,2,5+,20,337,1,1,1,0,1,1,0,0,1,0,1200000
فيلا, الرياض , حي ظهرة البديعة ,شرقية,6,2,5+,20,775,1,1,1,1,1,1,0,0,1,0,1700000
فيلا, الرياض , حي طويق ,شرقية,5,3,5+,20,350,1,1,1,0,1,1,0,0,1,0,1200000
فيلا, الرياض , حي طويق ,غربية,7+,3,5+,20,260,0,1,0,0,0,1,0,0,0,0,1200000
فيلا, الرياض , حي الحزم ,شرقية,5,2,5+,20,240,1,1,1,0,1,1,0,0,1,0,900000
فيلا, الرياض , حي العريجاء الغربي ,جنوبية,5,2,5+,20,200,1,1,1,0,1,1,0,0,1,0,870000
فيلا, الرياض , حي المهدية ,شمالية,5,2,5+,20,200,1,1,1,1,0,1,0,0,1,1,1300000
فيلا, الرياض , حي المهدية ,شرقية,6,3,5+,19,281,1,1,1,0,0,1,1,0,1,0,1750000
فيلا, الرياض , حي العريجاء الغربي ,جنوبية,4,2,5+,21,200,1,1,1,0,1,1,0,0,1,0,870000
فيلا, الرياض , حي العريجاء الغربي ,شمالية,5,3,5+,20,200,1,1,0,0,1,1,0,0,1,0,900000
فيلا, حي العريجاء الغربية , الطريق الدائري الغربي ,جنوبية,5,2,5+,20,200,1,1,1,0,1,1,0,0,1,0,870000
فيلا, حي العريجاء الغربية , الطريق الدائري الغربي ,شمالية,4,2,5+,25,450,0,1,1,0,1,1,1,0,1,0,2600000
فيلا, الرياض , حي ظهرة البديعة ,شرقية,7+,3,5+,20,400,1,1,1,0,1,1,0,1,1,0,950000
فيلا, الرياض , حي ظهرة البديعة ,شمالية,5,2,5+,20,200,1,1,1,0,0,1,0,0,1,1,1500000
فيلا, الرياض , حي ظهرة البديعة ,جنوبية,6,3,5+,20,225,1,1,1,0,0,1,0,0,1,1,1550000
فيلا, الرياض , حي ظهرة البديعة ,جنوبية,5,3,5+,20,250,1,1,1,0,0,1,0,0,1,1,1550000
فيلا, الرياض , حي ظهرة البديعة ,جنوبية شرقية,6,2,5+,20,234,1,1,1,0,0,1,0,0,1,1,1790000
فيلا, الرياض , حي المهدية ,غربية,5,2,5+,15,225,1,1,1,0,0,1,0,0,0,0,1840000
فيلا, الرياض , حي المهدية ,جنوبية,5,4,5+,20,250,1,1,1,0,0,1,0,0,1,1,1550000
فيلا, الرياض , حي المهدية ,شمالية غربية,5,3,5+,20,200,1,1,1,0,0,1,0,0,1,1,1500000
فيلا, الرياض , حي الحزم ,شمالية غربية,3,2,5+,15,220,1,1,1,0,1,0,0,0,1,0,1100000
فيلا, الرياض , حي المهدية ,جنوبية,4,3,5+,25,450,1,1,1,0,1,1,0,0,1,0,3100000
فيلا, الرياض , حي المهدية ,شمالية,7+,3,5+,18,234,1,1,1,0,0,1,0,0,1,1,1900000
فيلا, الرياض, الرياض ,شمالية,5,3,5+,20,270,1,1,0,0,0,1,0,0,1,0,1000000
فيلا, الرياض , حي المهدية ,شمالية,5,1,5+,25,450,1,1,1,1,1,1,0,0,1,1,2800000
فيلا, الرياض , حي المهدية ,شمالية,7+,3,5+,20,450,1,1,1,1,1,1,0,0,1,1,3000000
فيلا, الرياض , حي المهدية ,شمالية,6,4,5+,20,375,1,1,1,0,1,1,0,0,1,1,2150000
فيلا, الرياض , حي المهدية ,شمالية,7+,3,5+,20,375,1,1,1,0,1,1,0,0,1,0,1300000
فيلا, الرياض , حي طويق ,غربية,5,3,5+,20,250,1,1,1,0,1,1,0,0,1,1,1850000
فيلا, الرياض , حي نمار ,جنوبية غربية,5,2,5+,15,313,1,1,1,0,1,1,0,0,1,0,1550000
فيلا, الرياض , حي المهدية ,جنوبية شرقية,6,3,5+,20,225,1,1,1,0,0,1,0,0,1,1,1450000
فيلا, الرياض , حي المهدية ,شمالية,7+,3,5+,20,450,1,0,1,1,1,1,0,0,1,1,2450000
فيلا, الرياض , حي المهدية ,شمالية شرقية,7+,2,5+,20,450,1,1,1,0,1,1,0,0,1,0,1900000
فيلا, الرياض , حي الزهرة ,شمالية,7+,3,5+,20,625,1,1,1,1,1,1,0,0,1,1,1700000
فيلا, الرياض , حي المهدية ,شرقية,4,,1,,900,0,0,0,0,0,0,0,0,0,0,4612500
فيلا, الرياض , حي عكاظ ,جنوبية,7+,2,5+,,900,0,0,1,1,1,1,0,0,1,0,2250000
فيلا, الرياض , حي الدار البيضاء ,شرقية,5,1,5+,5,360,1,1,1,0,1,1,0,0,1,1,1400000
فيلا, الرياض , حي عكاظ ,شمالية,4,1,3,,525,0,1,0,0,0,1,0,0,1,0,750000
فيلا, الرياض , حي بدر ,شرقية,7+,2,5+,,480,0,1,0,0,1,1,0,0,1,0,750000
فيلا, الرياض , حي الدار البيضاء ,شرقية,5,2,3,15,360,0,1,0,0,1,1,0,0,1,0,1400000
فيلا, امارة منطقة الرياض, الرياض ,غربية,4,1,4,5,218,0,1,0,0,0,0,0,0,1,0,750000
فيلا, الرياض , حي بدر ,شمالية,4,2,4,,225,0,0,0,0,1,1,0,0,1,0,750000
فيلا, الرياض , حي الشفا ,غربية,5,1,5+,,218,1,1,1,0,0,1,0,0,1,0,750000
فيلا, الرياض , حي بدر ,جنوبية,7+,3,5+,,500,0,1,1,0,1,1,0,0,1,0,1500000
فيلا, الرياض , حي بدر ,شرقية,4,2,4,,260,1,0,0,0,0,0,0,0,0,0,950000
فيلا, الرياض , حي بدر ,شمالية,5,5,5+,,225,0,0,0,0,0,1,0,0,1,0,750000
فيلا, الرياض , حي عكاظ ,جنوبية,4,2,4,,250,1,1,1,1,1,1,0,0,1,0,900000
فيلا, الرياض , حي طيبة ,جنوبية,5,2,5+,5,351,1,0,1,1,0,1,0,0,1,1,1400000
فيلا, الرياض , حي عكاظ ,شرقية,6,3,4,,290,1,0,1,0,0,1,0,0,1,1,1100000
فيلا, الرياض , حي الدار البيضاء ,جنوبية شرقية,5,3,5+,,312,0,1,1,1,1,1,0,0,1,0,1150000
فيلا, الرياض , حي الشفا ,غربية,5,1,5+,,218,1,1,0,0,0,1,0,0,1,0,750000
فيلا, الرياض , حي بدر ,غربية,5,3,5+,,250,1,0,0,0,0,1,0,0,1,0,850000
فيلا, الرياض , حي بدر ,غربية,5,,5+,,250,1,1,0,0,0,0,0,0,0,0,850000
فيلا, الرياض , حي الشفا ,شمالية,6,1,5+,,450,1,1,1,0,1,1,0,0,1,0,850000
فيلا, الرياض , حي بدر ,شرقية,7+,2,5+,,780,0,1,0,0,1,1,0,0,1,0,1200000
فيلا, الرياض , حي عكاظ ,شرقية,6,3,5+,,420,0,1,1,1,1,0,0,0,1,0,1400000
فيلا, الرياض , حي بدر ,شرقية,6,1,5+,,312,1,0,1,1,1,0,0,0,1,0,1200000
فيلا, الرياض , حي بدر ,جنوبية غربية,7+,2,5+,,280,0,0,0,0,0,0,0,0,0,0,1280000
فيلا, الرياض , حي الشفا ,غربية,7+,2,5+,,312,0,1,1,0,1,1,1,0,1,0,1400000
فيلا, الرياض , حي عكاظ ,جنوبية,5,2,5+,,228,1,1,1,0,0,0,0,0,1,0,850000
فيلا, الرياض , حي الشفا ,شرقية,7+,2,4,,612,0,1,1,1,1,1,0,0,1,0,1200000
فيلا, الرياض , حي عكاظ ,غربية,7+,3,4,,324,1,0,0,0,0,0,1,0,0,1,1350000
فيلا, الرياض , حي العزيزية ,شمالية شرقية,7+,2,5+,,225,1,1,1,0,1,0,0,0,1,0,1100000
فيلا, الرياض , حي الشفا ,شرقية,7+,1,5+,,400,0,1,0,0,0,1,0,0,1,0,720000
فيلا, الرياض , حي الدار البيضاء ,شمالية,4,1,2,,250,0,1,0,0,0,1,0,0,1,0,920000
فيلا, الرياض , حي المناخ ,جنوبية,4,1,3,5,312,0,1,0,0,1,1,0,0,1,0,870000
فيلا, الرياض , حي العزيزية ,جنوبية شرقية,5,5,5+,20,200,0,0,0,0,0,1,0,0,1,0,1050000
فيلا, الرياض , حي الدار البيضاء ,شرقية,5,1,1,15,375,0,0,0,0,0,0,0,0,0,0,1300000
فيلا, الرياض , حي بدر ,شرقية,4,1,4,15,303,0,1,0,0,1,1,0,0,1,0,640000
فيلا, امارة منطقة الرياض, الرياض ,شرقية,5,1,3,15,390,0,1,0,0,0,1,0,0,1,0,850000
فيلا, الرياض , حي بدر ,غربية,7+,2,5+,5,350,1,1,1,0,1,1,0,0,1,1,1150000
فيلا, الرياض , حي احد ,شرقية,7+,2,4,15,375,1,1,0,0,1,1,0,0,1,0,1200000
فيلا, امارة منطقة الرياض, الرياض ,شرقية,3,1,3,20,274,1,1,0,0,0,0,0,0,0,0,800000
فيلا, الرياض , حي بدر ,جنوبية,7+,2,5+,20,300,1,1,1,0,1,1,0,0,1,0,990000
فيلا, امارة منطقة الرياض, الرياض ,شمالية شرقية,7+,,4,20,455,1,1,0,0,0,0,0,0,0,0,1600000
فيلا, الرياض , حي الاسكان ,جنوبية,7+,2,5+,,300,1,1,0,1,1,1,0,1,1,0,1100000
فيلا, الرياض , حي بدر ,شرقية,5,3,5+,15,300,1,1,1,0,0,0,0,0,0,0,950000
فيلا, الرياض , حي بدر ,جنوبية,4,2,5+,20,245,1,1,1,0,1,1,0,0,1,0,1000000
فيلا, الرياض , حي بدر ,جنوبية,5,3,5+,15,250,1,1,1,0,0,1,0,0,1,0,830000
فيلا, الرياض , حي عكاظ ,شمالية,5,1,5+,20,450,1,1,0,0,1,1,0,0,1,1,2350000
فيلا, الرياض , حي العزيزية ,شمالية شرقية,7+,3,5+,20,775,0,1,0,0,1,1,0,0,1,0,1700000
فيلا, الرياض , حي بدر ,غربية,5,3,5+,15,200,1,1,1,0,1,1,0,0,1,0,780000
فيلا, الرياض , حي بدر ,جنوبية غربية,7+,1,5+,15,230,1,1,0,0,1,1,0,0,1,0,980000
فيلا, الرياض, الرياض ,غربية,5,2,5+,15,274,1,1,1,0,1,1,0,0,1,0,820000
فيلا, الرياض , حي بدر ,شمالية,3,1,3,20,375,0,1,0,0,0,0,0,0,1,0,770000
فيلا, الرياض , حي بدر ,شمالية,3,1,4,20,375,0,1,0,0,0,0,0,0,1,0,770000
فيلا, الرياض , حي بدر ,جنوبية,5,3,5+,18,303,1,1,1,0,1,1,0,0,1,0,900000
فيلا, الرياض , حي بدر ,شمالية شرقية,6,3,5+,15,309,1,1,1,0,1,1,0,0,1,1,1080000
فيلا, الرياض , حي بدر ,شرقية,7+,3,5+,15,527,1,1,1,0,1,1,0,0,1,1,1680000
فيلا, الرياض , حي الدار البيضاء ,شمالية,5,1,5+,15,218,1,1,0,0,0,1,0,0,1,0,750000
فيلا, الرياض , حي بدر ,غربية,6,3,5+,20,300,1,1,1,0,1,1,0,0,1,1,1050000
فيلا, الرياض , حي بدر ,شمالية شرقية,5,2,5+,18,328,1,1,1,0,1,1,0,0,1,0,1035000
فيلا, الرياض , حي الشفا ,جنوبية,7+,5,5+,16,875,1,1,1,0,1,1,0,0,1,0,1850000
فيلا, الرياض, الرياض ,شرقية,5,2,5+,15,271,1,1,1,0,1,1,0,0,1,0,830000
فيلا, الرياض , حي عكاظ ,شرقية,7+,3,5+,5,320,1,1,1,0,1,1,0,0,1,0,1200000
فيلا, الرياض, الرياض ,غربية,5,2,5+,15,259,1,1,1,0,1,1,0,0,1,0,820000
فيلا, الرياض, الرياض ,غربية,5,2,5+,15,276,1,1,1,0,1,1,0,0,1,0,830000
فيلا, الرياض , حي بدر ,شمالية,5,2,5+,15,262,1,1,1,0,1,1,0,0,1,0,850000
فيلا, الرياض , حي عكاظ ,جنوبية,5,3,5+,25,325,1,1,1,0,1,1,1,0,1,0,950000
فيلا, الرياض , حي بدر ,شمالية,5,2,5+,20,225,1,1,1,0,1,1,0,0,1,0,845000
فيلا, الرياض , حي طيبة ,غربية,5,2,5+,15,276,1,1,1,0,1,1,0,0,1,0,830000
فيلا, الرياض , حي بدر ,شمالية غربية,5,2,5+,15,286,1,1,1,0,1,1,0,0,1,0,940000
فيلا, الرياض, الرياض ,شرقية,5,2,5+,15,271,1,1,1,0,1,1,0,0,1,0,825000
فيلا, الرياض , حي بدر ,شرقية,5,2,5+,20,250,1,1,1,0,1,1,0,0,1,0,840000
فيلا, الرياض , حي بدر ,شمالية,5,2,5+,15,269,1,1,1,0,1,1,0,0,1,0,940000
فيلا, الرياض , حي بدر ,جنوبية,5,2,5+,18,304,1,1,1,0,1,1,0,0,1,0,950000
فيلا, الرياض , حي عكاظ ,جنوبية,3,1,4,15,300,0,1,0,0,0,1,0,0,1,0,800000
فيلا, الرياض , حي بدر ,شرقية,5,3,5+,20,303,1,1,1,0,1,1,0,0,1,0,850000
فيلا, الرياض , حي بدر ,جنوبية,6,3,5+,18,300,1,1,1,0,0,1,0,0,1,0,850000
فيلا, الرياض , حي عكاظ ,شرقية,5,2,5+,21,300,1,1,1,0,1,1,0,0,1,0,880000
فيلا, الرياض , حي بدر ,جنوبية,5,3,5+,18,303,1,1,1,0,1,1,0,0,1,0,850000
فيلا, الرياض , حي بدر ,شرقية,5,2,5+,20,210,1,1,1,0,1,1,0,0,1,0,780000
فيلا, الرياض , حي بدر ,شرقية,5,2,5+,20,216,1,1,1,0,0,1,0,0,1,0,830000
فيلا, الرياض , حي بدر ,شمالية,5,2,5+,20,250,1,1,1,0,1,1,0,0,1,0,850000
فيلا, الرياض , حي بدر ,جنوبية,5,2,5+,20,320,1,1,1,0,1,1,0,0,1,0,1000000
فيلا, الرياض , حي بدر ,شمالية,5,3,5+,20,320,1,1,1,0,1,1,0,0,1,0,950000
فيلا, الرياض , حي بدر ,شرقية,5,3,5+,30,275,1,1,1,0,1,1,0,0,1,0,870000
فيلا, الرياض , حي عكاظ ,شمالية,5,2,5+,20,300,1,1,1,0,1,1,0,0,1,0,880000
فيلا, الرياض , حي عكاظ ,شمالية,5,3,5+,20,360,1,1,1,0,1,1,0,0,1,0,1000000
فيلا, الرياض , حي الدار البيضاء ,شمالية,5,2,5+,20,246,1,1,1,0,1,1,0,0,1,0,825000
فيلا, الرياض , حي طيبة ,شمالية غربية,5,2,5+,20,269,1,1,1,0,0,1,0,0,0,0,850000
فيلا, الرياض , حي عكاظ ,شرقية,7+,3,5+,15,375,0,1,1,0,1,1,0,0,1,0,1500000
فيلا, الرياض, الرياض ,جنوبية,6,3,5+,5,265,1,1,1,1,0,1,0,0,1,0,1200000
فيلا, الرياض , حي عكاظ ,شرقية,7+,3,5+,20,360,1,1,1,0,1,1,0,0,1,0,1450000
فيلا, الرياض , حي الدار البيضاء ,شمالية,4,1,3,20,250,0,1,0,0,0,0,0,0,0,0,525000
فيلا, الرياض , حي الدار البيضاء ,غربية,7+,2,5+,15,500,1,1,1,0,1,1,0,0,1,0,1200000
فيلا, الرياض , حي الشفا ,شمالية,5,4,5+,18,300,1,1,1,0,1,1,0,0,1,0,1200000
فيلا, الرياض , حي الشفا ,ثلاث شوارع,7+,2,5+,,270,1,1,1,1,0,0,0,0,1,0,1000000
فيلا, الرياض , حي العزيزية ,جنوبية,7+,3,5+,20,608,1,1,1,0,1,1,0,0,1,0,1700000
فيلا, الرياض , حي الدار البيضاء ,شمالية,5,5,5+,15,250,0,1,1,0,0,1,0,0,1,0,850000
فيلا, الرياض , حي احد ,جنوبية,4,1,4,,25,1,1,0,0,0,0,0,0,0,0,880000
فيلا, الرياض , حي عكاظ ,جنوبية,7+,3,4,,300,0,1,0,0,0,0,0,0,1,0,1300000
فيلا, الرياض , حي الدار البيضاء ,شمالية,7+,2,5+,20,220,1,0,1,1,1,1,0,0,1,0,950000
فيلا, الرياض , حي جرير ,شرقية,7+,1,4,,400,0,1,1,0,1,1,0,0,1,0,1300000
فيلا, الرياض , حي الربوة ,شمالية,5,3,5+,,336,0,1,0,0,1,1,0,0,0,0,1390000
فيلا, الرياض , حي الربوة ,شمالية,5,1,3,12,274,0,1,1,0,0,0,0,0,1,0,1150000
فيلا, الرياض , حي الفاروق ,جنوبية,4,1,4,16,756,1,1,0,0,0,0,0,0,0,0,3300000
فيلا, الرياض , حي الربوة ,ثلاث شوارع,7+,2,5+,12,868,1,1,1,1,1,1,0,0,1,0,4000000
